T	muB	muQ	munue	munumu	mnutau	nB	nQ	s_QCD	s_tot	ne	nmu	ntau	nnue	nnumu	nnutau
# Source S1·R1 [input_traj copy.txt] (B=8.6e-11, Le=-5.1e-11, Lmu=-5.1e-11, Ltau=-5.1e-11, eos=1, nf=3)
80	0.000186492	-1.64406e-07	-1.67127e-07	-1.67565e-07	-1.7256e-07	0.000310382	-1.11222e-05	540273	3.60909e+06	-5.80389e-06	-5.23678e-06	0	-0.000178269	-0.000178736	-0.000184064
81	0.000164566	-1.65565e-07	-1.68764e-07	-1.69352e-07	-1.75262e-07	0.000323173	-1.35687e-05	569528	3.75783e+06	-6.99701e-06	-6.47486e-06	0	-0.000184543	-0.000185186	-0.000191649
82	0.000145644	-1.66701e-07	-1.70458e-07	-1.71068e-07	-1.77975e-07	0.000336329	-1.61655e-05	599987	3.91081e+06	-8.42132e-06	-7.69508e-06	0	-0.000191027	-0.00019171	-0.000199451
83	0.000129263	-1.67819e-07	-1.72111e-07	-1.7281e-07	-1.807e-07	0.000349858	-1.8921e-05	631696	4.06812e+06	-9.8553e-06	-9.05996e-06	0	-0.000197612	-0.000198415	-0.000207474
84	0.000115037	-1.68931e-07	-1.73766e-07	-1.74526e-07	-1.83437e-07	0.000363766	-2.18521e-05	664706	4.22984e+06	-1.13723e-05	-1.04582e-05	0	-0.000204349	-0.000205243	-0.000215722
85	0.000102645	-1.7002e-07	-1.75412e-07	-1.76244e-07	-1.86187e-07	0.000378062	-2.49476e-05	699069	4.39607e+06	-1.29859e-05	-1.19741e-05	0	-0.000211225	-0.000212227	-0.0002242
86	9.18208e-05	-1.71098e-07	-1.77051e-07	-1.7795e-07	-1.8895e-07	0.000392754	-2.82266e-05	734842	4.5669e+06	-1.46753e-05	-1.35609e-05	0	-0.000218244	-0.000219353	-0.000232912
87	8.23386e-05	-1.72163e-07	-1.78685e-07	-1.79648e-07	-1.91727e-07	0.000407849	-3.16914e-05	772088	4.74243e+06	-1.64542e-05	-1.52348e-05	0	-0.000225411	-0.000226626	-0.000241864
88	7.40101e-05	-1.73215e-07	-1.80313e-07	-1.8134e-07	-1.94521e-07	0.000423358	-3.53483e-05	810872	4.92277e+06	-1.83246e-05	-1.69997e-05	0	-0.000232724	-0.00023405	-0.000251061
89	6.66759e-05	-1.74246e-07	-1.8194e-07	-1.83031e-07	-1.9733e-07	0.000439289	-3.91946e-05	851266	5.10802e+06	-2.03169e-05	-1.88859e-05	0	-0.000240191	-0.000241632	-0.000260509
90	6.02011e-05	-1.75268e-07	-1.83565e-07	-1.84713e-07	-2.00158e-07	0.000455653	-4.32505e-05	893346	5.29829e+06	-2.24029e-05	-2.08552e-05	0	-0.000247812	-0.000249363	-0.000270213
91	5.44713e-05	-1.76277e-07	-1.85187e-07	-1.86392e-07	-2.03004e-07	0.000472459	-4.75184e-05	937196	5.49371e+06	-2.45945e-05	-2.29275e-05	0	-0.000255589	-0.000257252	-0.000280179
92	4.93888e-05	-1.77276e-07	-1.86806e-07	-1.88068e-07	-2.05871e-07	0.000489719	-5.20062e-05	982903	5.69441e+06	-2.6891e-05	-2.51092e-05	0	-0.000263521	-0.000265302	-0.000290415
93	4.48703e-05	-1.78165e-07	-1.88376e-07	-1.89671e-07	-2.08759e-07	0.000507444	-5.68971e-05	1.03057e+06	5.90051e+06	-2.94396e-05	-2.74615e-05	0	-0.000271544	-0.00027341	-0.000300926
94	4.08447e-05	-1.79168e-07	-1.90047e-07	-1.91366e-07	-2.1167e-07	0.000525645	-6.17455e-05	1.08029e+06	6.11216e+06	-3.20467e-05	-2.98601e-05	0	-0.000279876	-0.000281818	-0.00031172
95	3.72505e-05	-1.80196e-07	-1.91663e-07	-1.93098e-07	-2.14607e-07	0.000544337	-6.6864e-05	1.13217e+06	6.3295e+06	-3.45003e-05	-3.23782e-05	0	-0.000288294	-0.000290451	-0.000322805
96	3.40349e-05	-1.8121e-07	-1.93337e-07	-1.94804e-07	-2.1757e-07	0.000563532	-7.21907e-05	1.18635e+06	6.5527e+06	-3.7255e-05	-3.49655e-05	0	-0.000296965	-0.00029922	-0.000334188
97	3.11524e-05	-1.82229e-07	-1.95006e-07	-1.96532e-07	-2.20562e-07	0.000583245	-7.77585e-05	1.24295e+06	6.78192e+06	-4.0077e-05	-3.76921e-05	0	-0.000305802	-0.000308195	-0.000345878
98	2.85636e-05	-1.8325e-07	-1.96691e-07	-1.98265e-07	-2.23584e-07	0.000603491	-8.35745e-05	1.3021e+06	7.01733e+06	-4.30318e-05	-4.05274e-05	0	-0.000314836	-0.000317357	-0.000357884
99	2.62341e-05	-1.84268e-07	-1.98394e-07	-2.00008e-07	-2.26639e-07	0.000624285	-8.96414e-05	1.36395e+06	7.25913e+06	-4.61534e-05	-4.35009e-05	0	-0.000324076	-0.000326713	-0.000370215
100	2.41344e-05	-1.85288e-07	-2.00103e-07	-2.01764e-07	-2.29729e-07	0.000645645	-9.59861e-05	1.42866e+06	7.5075e+06	-4.93875e-05	-4.66082e-05	0	-0.000333506	-0.000336273	-0.000382882
101	2.22384e-05	-1.86551e-07	-2.01962e-07	-2.03779e-07	-2.32857e-07	0.000667588	-0.000101963	1.49641e+06	7.76265e+06	-5.24061e-05	-4.98728e-05	0	-0.000343369	-0.000346459	-0.000395895
102	2.05234e-05	-1.8759e-07	-2.03758e-07	-2.05514e-07	-2.36024e-07	0.000690134	-0.000108853	1.56737e+06	8.02481e+06	-5.60745e-05	-5.30788e-05	0	-0.000353317	-0.000356361	-0.000409265
103	1.89697e-05	-1.88646e-07	-2.05509e-07	-2.07291e-07	-2.39233e-07	0.000713301	-0.00011611	1.64174e+06	8.2942e+06	-5.96381e-05	-5.6469e-05	0	-0.000363374	-0.000366524	-0.000423004
104	1.75598e-05	-1.89668e-07	-2.0728e-07	-2.091e-07	-2.42488e-07	0.000737112	-0.000123655	1.71972e+06	8.57107e+06	-6.34997e-05	-6.01756e-05	0	-0.000373657	-0.000376938	-0.000437125
105	1.62784e-05	-1.90687e-07	-2.09053e-07	-2.10927e-07	-2.4579e-07	0.000761588	-0.000131566	1.80153e+06	8.85568e+06	-6.7502e-05	-6.40693e-05	0	-0.000384136	-0.000387578	-0.00045164
106	1.51121e-05	-1.91698e-07	-2.10845e-07	-2.12759e-07	-2.49144e-07	0.000786753	-0.000139855	1.88741e+06	9.14829e+06	-7.17198e-05	-6.81317e-05	0	-0.000394843	-0.000398427	-0.000466563
107	1.4049e-05	-1.927e-07	-2.12651e-07	-2.14604e-07	-2.52551e-07	0.000812631	-0.000148544	1.97761e+06	9.4492e+06	-7.61428e-05	-7.23925e-05	0	-0.000405773	-0.000409501	-0.000481909
108	1.31755e-05	-1.94119e-07	-2.14825e-07	-2.16733e-07	-2.56015e-07	0.000839248	-0.000156439	2.07239e+06	9.7587e+06	-8.05102e-05	-7.63376e-05	0	-0.00041762	-0.000421328	-0.000497693
109	1.23743e-05	-1.95601e-07	-2.16902e-07	-2.1893e-07	-2.5954e-07	0.000866631	-0.000164844	2.17202e+06	1.00771e+07	-8.43648e-05	-8.04205e-05	0	-0.000429502	-0.000433519	-0.000513932
110	1.16364e-05	-1.97035e-07	-2.19069e-07	-2.21121e-07	-2.63128e-07	0.000894809	-0.000173568	2.2768e+06	1.04048e+07	-8.88785e-05	-8.47687e-05	0	-0.00044179	-0.000445927	-0.000530642
111	1.0956e-05	-1.98477e-07	-2.21245e-07	-2.23322e-07	-2.66784e-07	0.000923811	-0.000182766	2.38704e+06	1.0742e+07	-9.35152e-05	-8.92482e-05	0	-0.000454326	-0.000458591	-0.000547841
112	1.03281e-05	-1.99907e-07	-2.23442e-07	-2.25549e-07	-2.70511e-07	0.000953669	-0.000192405	2.50307e+06	1.10892e+07	-9.84146e-05	-9.39974e-05	0	-0.000467143	-0.000471548	-0.000565548
113	9.7479e-06	-2.01335e-07	-2.25662e-07	-2.27798e-07	-2.74312e-07	0.000984415	-0.000202525	2.62524e+06	1.14467e+07	-0.000103551	-9.89715e-05	0	-0.000480245	-0.000484792	-0.000583781
114	9.2114e-06	-2.02761e-07	-2.27903e-07	-2.30074e-07	-2.78191e-07	0.00101608	-0.000213145	2.75388e+06	1.18149e+07	-0.000108925	-0.000104196	0	-0.000493639	-0.00049834	-0.000602562
115	8.71483e-06	-2.04181e-07	-2.30172e-07	-2.32386e-07	-2.82152e-07	0.00104871	-0.000224267	2.8894e+06	1.21943e+07	-0.000114586	-0.000109729	0	-0.000507338	-0.000512217	-0.000621911
116	8.2548e-06	-2.05607e-07	-2.32475e-07	-2.34717e-07	-2.86199e-07	0.00108234	-0.000235944	3.03217e+06	1.25853e+07	-0.000120522	-0.00011547	0	-0.000521365	-0.000526391	-0.00064185
117	7.82826e-06	-2.07039e-07	-2.34807e-07	-2.3708e-07	-2.90336e-07	0.00111699	-0.000248195	3.18262e+06	1.29883e+07	-0.000126712	-0.000121475	0	-0.000535712	-0.000540897	-0.000662402
118	7.43243e-06	-2.08475e-07	-2.37171e-07	-2.39481e-07	-2.94567e-07	0.00115272	-0.00026103	3.34116e+06	1.34037e+07	-0.000133202	-0.000127789	0	-0.000550396	-0.000555757	-0.000683591
119	7.06477e-06	-2.0991e-07	-2.3957e-07	-2.41932e-07	-2.98895e-07	0.00118957	-0.000274457	3.50823e+06	1.38322e+07	-0.00014002	-0.000134483	0	-0.000565426	-0.000571	-0.000705441
120	6.723e-06	-2.1136e-07	-2.42018e-07	-2.44402e-07	-3.03324e-07	0.00122757	-0.000288548	3.68431e+06	1.42741e+07	-0.000147167	-0.000141374	0	-0.000580842	-0.000586565	-0.000727978
121	6.40452e-06	-2.12813e-07	-2.44493e-07	-2.46923e-07	-3.07859e-07	0.00126677	-0.000303317	3.86985e+06	1.47299e+07	-0.000154616	-0.000148663	0	-0.000596602	-0.000602534	-0.000751227
122	6.10543e-06	-2.14249e-07	-2.47004e-07	-2.49478e-07	-3.12503e-07	0.00130725	-0.000318861	4.06535e+06	1.52005e+07	-0.000162519	-0.000156371	-1.10614e-08	-0.000612734	-0.000618872	-0.000775217
123	5.82221e-06	-2.15651e-07	-2.4952e-07	-2.52037e-07	-3.1726e-07	0.00134899	-0.000335308	4.27132e+06	1.5686e+07	-0.000170814	-0.000164458	-1.29416e-08	-0.000629164	-0.000635511	-0.000799972
124	5.55256e-06	-2.16991e-07	-2.52041e-07	-2.54617e-07	-3.22134e-07	0.00139208	-0.000352695	4.48827e+06	1.6187e+07	-0.000179657	-0.000173138	-1.51219e-08	-0.000645898	-0.000652498	-0.000825523
125	5.29485e-06	-2.18288e-07	-2.54558e-07	-2.57177e-07	-3.27129e-07	0.00143656	-0.000371207	4.71673e+06	1.67042e+07	-0.000188916	-0.000182152	-1.76435e-08	-0.00066291	-0.000669731	-0.000851898
126	5.04792e-06	-2.19514e-07	-2.57063e-07	-2.5975e-07	-3.32247e-07	0.00148248	-0.000390826	4.95725e+06	1.72382e+07	-0.000198727	-0.000191809	-2.05589e-08	-0.000680189	-0.000687299	-0.000879126
127	4.81102e-06	-2.20654e-07	-2.59592e-07	-2.62323e-07	-3.37493e-07	0.00152989	-0.000411554	5.21036e+06	1.77895e+07	-0.000209357	-0.000202127	-2.39275e-08	-0.000697826	-0.000705169	-0.000907238
128	4.58369e-06	-2.21733e-07	-2.62116e-07	-2.64893e-07	-3.4287e-07	0.00157885	-0.000433528	5.47664e+06	1.83587e+07	-0.00022056	-0.000213004	-2.78095e-08	-0.00071575	-0.000723335	-0.000936265
129	4.36562e-06	-2.22753e-07	-2.64634e-07	-2.67468e-07	-3.48381e-07	0.00162939	-0.000456785	5.75666e+06	1.89464e+07	-0.000232334	-0.00022449	-3.2275e-08	-0.000733962	-0.000741822	-0.000966236
130	4.15662e-06	-2.23717e-07	-2.6716e-07	-2.70046e-07	-3.5403e-07	0.00168159	-0.00048135	6.05098e+06	1.95533e+07	-0.000244745	-0.000236562	-3.7399e-08	-0.0007525	-0.000760628	-0.000997183
131	3.95658e-06	-2.24628e-07	-2.69685e-07	-2.72656e-07	-3.59818e-07	0.00173548	-0.000507221	6.36019e+06	2.018e+07	-0.000257757	-0.000249393	-4.32746e-08	-0.000771343	-0.000779842	-0.00102914
132	3.7654e-06	-2.25494e-07	-2.72249e-07	-2.75269e-07	-3.65748e-07	0.00179113	-0.000534423	6.68486e+06	2.08271e+07	-0.000271567	-0.000262805	-4.99931e-08	-0.00079061	-0.000799381	-0.00106213
133	3.58297e-06	-2.26323e-07	-2.74833e-07	-2.77919e-07	-3.71823e-07	0.00184859	-0.000562961	7.0256e+06	2.14952e+07	-0.000286051	-0.000276949	-5.76582e-08	-0.000810254	-0.000819351	-0.0010962
134	3.40919e-06	-2.27131e-07	-2.77444e-07	-2.80599e-07	-3.78045e-07	0.0019079	-0.000592891	7.38296e+06	2.21849e+07	-0.00030116	-0.000291727	-6.63871e-08	-0.000830298	-0.000839738	-0.00113136
135	3.24392e-06	-2.27923e-07	-2.8009e-07	-2.83319e-07	-3.84416e-07	0.00196913	-0.000624203	7.75755e+06	2.28969e+07	-0.000316935	-0.000307196	-7.63015e-08	-0.000850773	-0.000860582	-0.00116766
136	3.08696e-06	-2.28706e-07	-2.82784e-07	-2.8608e-07	-3.90938e-07	0.00203233	-0.000656905	8.14994e+06	2.36317e+07	-0.000333428	-0.000323319	-8.75452e-08	-0.000871728	-0.00088189	-0.00120513
137	2.93813e-06	-2.29482e-07	-2.85534e-07	-2.88898e-07	-3.9761e-07	0.00209754	-0.000690965	8.56068e+06	2.439e+07	-0.000350703	-0.000340203	-1.00271e-07	-0.000893198	-0.000903721	-0.00124379
138	2.79717e-06	-2.30273e-07	-2.88327e-07	-2.9177e-07	-4.04436e-07	0.00216483	-0.000726479	8.99036e+06	2.51724e+07	-0.000368552	-0.000357735	-1.14632e-07	-0.000915148	-0.000926077	-0.00128368
139	2.66382e-06	-2.31073e-07	-2.91191e-07	-2.94694e-07	-4.11415e-07	0.00223424	-0.000763395	9.43952e+06	2.59795e+07	-0.000387204	-0.000375932	-1.30816e-07	-0.000937683	-0.000948962	-0.00132482
140	2.53779e-06	-2.31882e-07	-2.94118e-07	-2.97706e-07	-4.18547e-07	0.00230582	-0.000801666	9.9087e+06	2.68118e+07	-0.000406638	-0.00039505	-1.4903e-07	-0.000960784	-0.000972505	-0.00136725
141	2.41895e-06	-2.32718e-07	-2.97132e-07	-3.00762e-07	-4.25833e-07	0.00237962	-0.000841384	1.03984e+07	2.767e+07	-0.000426904	-0.000414712	-1.69468e-07	-0.000984548	-0.000996574	-0.001411
142	2.30769e-06	-2.33613e-07	-3.00183e-07	-3.03891e-07	-4.33273e-07	0.00245568	-0.000882657	1.09092e+07	2.85545e+07	-0.000447472	-0.000434935	-1.92337e-07	-0.00100881	-0.00102128	-0.00145608
143	2.20419e-06	-2.34535e-07	-3.03335e-07	-3.07114e-07	-4.40865e-07	0.00253406	-0.000925221	1.14416e+07	2.94658e+07	-0.000469001	-0.00045604	-2.17909e-07	-0.00103382	-0.0010467	-0.00150254
144	2.10841e-06	-2.35516e-07	-3.06565e-07	-3.10411e-07	-4.48608e-07	0.0026148	-0.00096925	1.19959e+07	3.04046e+07	-0.000491125	-0.00047773	-2.46426e-07	-0.00105949	-0.00107278	-0.00155039
145	2.02008e-06	-2.36532e-07	-3.0989e-07	-3.13822e-07	-4.56502e-07	0.00269793	-0.00101456	1.25728e+07	3.13713e+07	-0.000514158	-0.000500427	-2.78208e-07	-0.00108591	-0.00109968	-0.00159966
146	1.93887e-06	-2.37628e-07	-3.13283e-07	-3.17275e-07	-4.64544e-07	0.00278351	-0.00106152	1.31725e+07	3.23664e+07	-0.000537597	-0.000523382	-3.13497e-07	-0.00111299	-0.00112717	-0.00165037
147	1.86435e-06	-2.38763e-07	-3.16772e-07	-3.2083e-07	-4.72733e-07	0.00287156	-0.00110983	1.37956e+07	3.33902e+07	-0.000561946	-0.000547268	-3.52683e-07	-0.00114085	-0.00115547	-0.00170255
148	1.79608e-06	-2.39942e-07	-3.20341e-07	-3.24483e-07	-4.81067e-07	0.00296213	-0.00115958	1.44423e+07	3.44433e+07	-0.000587061	-0.000572053	-3.96126e-07	-0.00116946	-0.00118458	-0.00175621
149	1.7336e-06	-2.41174e-07	-3.23996e-07	-3.28196e-07	-4.89541e-07	0.00305524	-0.00121088	1.51131e+07	3.5526e+07	-0.000612956	-0.000597419	-4.44178e-07	-0.00119884	-0.00121438	-0.00181138
150	1.6765e-06	-2.42458e-07	-3.27718e-07	-3.31981e-07	-4.98154e-07	0.00315093	-0.00126378	1.58083e+07	3.66387e+07	-0.000639499	-0.000623478	-4.97271e-07	-0.00122894	-0.00124493	-0.00186808
151	1.62434e-06	-2.43769e-07	-3.31534e-07	-3.35849e-07	-5.06902e-07	0.00324923	-0.00131813	1.65281e+07	3.77817e+07	-0.000667095	-0.000650498	-5.55875e-07	-0.00125988	-0.00127628	-0.00192631
152	1.57674e-06	-2.45125e-07	-3.35393e-07	-3.39796e-07	-5.15782e-07	0.00335016	-0.00137414	1.72729e+07	3.89554e+07	-0.000695243	-0.000678335	-6.20435e-07	-0.00129149	-0.00130844	-0.0019861
153	1.53335e-06	-2.46516e-07	-3.39338e-07	-3.43783e-07	-5.2479e-07	0.00345376	-0.00143181	1.80429e+07	4.016e+07	-0.000724333	-0.000706792	-6.91469e-07	-0.00132393	-0.00134127	-0.00204747
154	1.49383e-06	-2.47946e-07	-3.43318e-07	-3.47839e-07	-5.33921e-07	0.00356003	-0.00149122	1.88382e+07	4.13957e+07	-0.000754003	-0.000736066	-7.69508e-07	-0.00135702	-0.00137489	-0.00211041
155	1.45788e-06	-2.49379e-07	-3.47394e-07	-3.51962e-07	-5.43171e-07	0.003669	-0.00155212	1.96592e+07	4.26628e+07	-0.000784991	-0.000766415	-8.55225e-07	-0.00139102	-0.00140931	-0.00217495
156	1.42523e-06	-2.50847e-07	-3.51489e-07	-3.56141e-07	-5.52536e-07	0.00378069	-0.00161487	2.05058e+07	4.39615e+07	-0.000816475	-0.000797554	-9.49132e-07	-0.00142564	-0.00144451	-0.00224109
157	1.39565e-06	-2.52332e-07	-3.55636e-07	-3.60366e-07	-5.62011e-07	0.0038951	-0.00167937	2.13783e+07	4.52919e+07	-0.000848847	-0.000829543	-1.05195e-06	-0.00146101	-0.00148044	-0.00230883
158	1.36891e-06	-2.53835e-07	-3.59825e-07	-3.64625e-07	-5.7159e-07	0.00401226	-0.00174569	2.22767e+07	4.66541e+07	-0.000882044	-0.000862319	-1.16433e-06	-0.00149711	-0.00151708	-0.0023782
159	1.3448e-06	-2.55337e-07	-3.64073e-07	-3.68927e-07	-5.8127e-07	0.00413216	-0.00181373	2.32012e+07	4.80484e+07	-0.000916381	-0.000896086	-1.28712e-06	-0.00153402	-0.00155448	-0.00244918
160	1.32318e-06	-2.5685e-07	-3.68354e-07	-3.73251e-07	-5.91044e-07	0.00425482	-0.00188366	2.41517e+07	4.94747e+07	-0.00095157	-0.000930597	-1.42102e-06	-0.00157164	-0.00159254	-0.00252179
161	1.30384e-06	-2.58359e-07	-3.72663e-07	-3.77622e-07	-6.00908e-07	0.00438025	-0.00195539	2.51282e+07	5.09331e+07	-0.000987684	-0.00096621	-1.56695e-06	-0.00160997	-0.00163139	-0.00259602
162	1.28657e-06	-2.59873e-07	-3.76991e-07	-3.82022e-07	-6.10855e-07	0.00450843	-0.00202901	2.61308e+07	5.24236e+07	-0.00102462	-0.0010027	-1.72568e-06	-0.00164896	-0.00167096	-0.00267188
163	1.27113e-06	-2.61387e-07	-3.81359e-07	-3.86439e-07	-6.20881e-07	0.00463938	-0.00210448	2.71594e+07	5.39463e+07	-0.00106259	-0.00104006	-1.89825e-06	-0.00168872	-0.00171122	-0.00274936
164	1.25734e-06	-2.62905e-07	-3.85748e-07	-3.90882e-07	-6.30979e-07	0.00477309	-0.00218182	2.8214e+07	5.55011e+07	-0.00110142	-0.0010783	-2.08547e-06	-0.00172918	-0.00175219	-0.00282847
165	1.24503e-06	-2.64422e-07	-3.90158e-07	-3.9536e-07	-6.41145e-07	0.00490956	-0.00226097	2.92944e+07	5.70879e+07	-0.00114113	-0.00111758	-2.28848e-06	-0.00177034	-0.00179394	-0.0029092
166	1.23406e-06	-2.65944e-07	-3.94597e-07	-3.99851e-07	-6.51373e-07	0.00504878	-0.00234197	3.04006e+07	5.87068e+07	-0.00118181	-0.00115765	-2.50825e-06	-0.00181225	-0.00183638	-0.00299154
167	1.22429e-06	-2.6747e-07	-3.99054e-07	-4.04365e-07	-6.61657e-07	0.00519075	-0.00242479	3.15324e+07	6.03576e+07	-0.00122335	-0.00119866	-2.74593e-06	-0.00185487	-0.00187956	-0.00307549
168	1.21563e-06	-2.68996e-07	-4.03543e-07	-4.08899e-07	-6.71992e-07	0.00533546	-0.00250938	3.26898e+07	6.20402e+07	-0.00126591	-0.00124058	-3.00262e-06	-0.00189827	-0.00192346	-0.00316105
169	1.20797e-06	-2.70531e-07	-4.08036e-07	-4.13455e-07	-6.82372e-07	0.00548289	-0.00259581	3.38725e+07	6.37546e+07	-0.00130919	-0.00128338	-3.27956e-06	-0.00194232	-0.00196811	-0.0032482
170	1.20124e-06	-2.72073e-07	-4.12552e-07	-4.18023e-07	-6.92793e-07	0.00563305	-0.00268403	3.50804e+07	6.55006e+07	-0.0013534	-0.00132702	-3.57797e-06	-0.00198713	-0.00201348	-0.00333695
171	1.19534e-06	-2.73618e-07	-4.1709e-07	-4.22612e-07	-7.03248e-07	0.00578591	-0.00277397	3.63133e+07	6.7278e+07	-0.00139852	-0.00137162	-3.89914e-06	-0.00203269	-0.0020596	-0.00342728
172	1.19023e-06	-2.75173e-07	-4.21637e-07	-4.27212e-07	-7.13734e-07	0.00594147	-0.00286571	3.75711e+07	6.90868e+07	-0.00144445	-0.00141699	-4.24449e-06	-0.00207895	-0.00210644	-0.00351918
173	1.18583e-06	-2.7673e-07	-4.26205e-07	-4.31824e-07	-7.24244e-07	0.0060997	-0.00295915	3.88536e+07	7.09268e+07	-0.00149131	-0.00146325	-4.61538e-06	-0.00212598	-0.00215401	-0.00361265
174	1.1821e-06	-2.78295e-07	-4.30779e-07	-4.36447e-07	-7.34775e-07	0.00626061	-0.00305436	4.01605e+07	7.27978e+07	-0.00153898	-0.00151036	-5.01325e-06	-0.00217371	-0.00220231	-0.00370767
175	1.17898e-06	-2.79865e-07	-4.35367e-07	-4.41078e-07	-7.45321e-07	0.00642417	-0.00315128	4.14916e+07	7.46996e+07	-0.00158755	-0.00155832	-5.43984e-06	-0.00222218	-0.00225134	-0.00380424
176	1.17644e-06	-2.81439e-07	-4.39958e-07	-4.45719e-07	-7.55878e-07	0.00659037	-0.00324992	4.28468e+07	7.66322e+07	-0.00163688	-0.00160716	-5.89644e-06	-0.00227136	-0.0023011	-0.00390234
177	1.17443e-06	-2.83019e-07	-4.44557e-07	-4.50365e-07	-7.66441e-07	0.00675919	-0.00335027	4.42259e+07	7.85953e+07	-0.00168707	-0.00165681	-6.38487e-06	-0.00232125	-0.00235158	-0.00400197
178	1.17292e-06	-2.84603e-07	-4.49169e-07	-4.55011e-07	-7.77008e-07	0.00693063	-0.00345229	4.56286e+07	8.05887e+07	-0.00173815	-0.00170727	-6.90677e-06	-0.00237191	-0.00240276	-0.00410312
179	1.17189e-06	-2.86193e-07	-4.53777e-07	-4.59663e-07	-7.87572e-07	0.00710466	-0.003556	4.70547e+07	8.26124e+07	-0.00178998	-0.00175855	-7.46397e-06	-0.00242325	-0.00245468	-0.00420577
180	1.1713e-06	-2.87789e-07	-4.5839e-07	-4.64319e-07	-7.98132e-07	0.00728128	-0.00366137	4.85041e+07	8.46661e+07	-0.00184264	-0.00181064	-8.05824e-06	-0.0024753	-0.00250732	-0.00430991
181	1.17113e-06	-2.8939e-07	-4.6301e-07	-4.68973e-07	-8.08683e-07	0.00746047	-0.00376837	4.99764e+07	8.67497e+07	-0.00189613	-0.00186357	-8.69136e-06	-0.00252811	-0.00256067	-0.00441554
182	1.17135e-06	-2.90998e-07	-4.67627e-07	-4.73632e-07	-8.19222e-07	0.00764222	-0.00387702	5.14717e+07	8.8863e+07	-0.00195038	-0.00191726	-9.36555e-06	-0.00258161	-0.00261476	-0.00452265
183	1.17194e-06	-2.92612e-07	-4.7225e-07	-4.78286e-07	-8.29745e-07	0.00782651	-0.00398728	5.29895e+07	9.1006e+07	-0.00200544	-0.00197175	-1.00826e-05	-0.00263586	-0.00266955	-0.00463122
184	1.17286e-06	-2.94234e-07	-4.7687e-07	-4.8294e-07	-8.4025e-07	0.00801334	-0.00409915	5.45299e+07	9.31784e+07	-0.00206127	-0.002027	-1.08443e-05	-0.00269082	-0.00272507	-0.00474125
185	1.17411e-06	-2.95864e-07	-4.81492e-07	-4.87595e-07	-8.50734e-07	0.00820269	-0.00421258	5.60926e+07	9.53801e+07	-0.00211786	-0.00208306	-1.16532e-05	-0.00274651	-0.00278133	-0.00485273
186	1.17565e-06	-2.97503e-07	-4.86113e-07	-4.92249e-07	-8.61195e-07	0.00839455	-0.0043276	5.76774e+07	9.7611e+07	-0.00217522	-0.00213985	-1.25115e-05	-0.00280293	-0.00283831	-0.00496565
187	1.17748e-06	-2.99151e-07	-4.90737e-07	-4.96901e-07	-8.71629e-07	0.00858891	-0.00444415	5.92841e+07	9.9871e+07	-0.00223333	-0.00219741	-1.3421e-05	-0.0028601	-0.00289602	-0.00508
188	1.17958e-06	-3.00812e-07	-4.95357e-07	-5.01549e-07	-8.82035e-07	0.00878576	-0.00456227	6.09128e+07	1.0216e+08	-0.00229217	-0.00225566	-1.43843e-05	-0.00291798	-0.00295446	-0.00519578
189	1.18192e-06	-3.02484e-07	-4.9998e-07	-5.06201e-07	-8.92411e-07	0.0089851	-0.00468185	6.25631e+07	1.04478e+08	-0.00235175	-0.0023147	-1.54038e-05	-0.00297663	-0.00301367	-0.00531297
190	1.1845e-06	-3.04171e-07	-5.04601e-07	-5.10848e-07	-9.02755e-07	0.00918692	-0.00480298	6.4235e+07	1.06825e+08	-0.00241202	-0.00237444	-1.64813e-05	-0.00303602	-0.0030736	-0.00543158
191	1.1873e-06	-3.05871e-07	-5.09225e-07	-5.15497e-07	-9.13065e-07	0.00939121	-0.00492555	6.59284e+07	1.092e+08	-0.00247306	-0.0024349	-1.76204e-05	-0.00309618	-0.00313431	-0.00555159
192	1.19031e-06	-3.07588e-07	-5.13848e-07	-5.20143e-07	-9.23339e-07	0.00959797	-0.00504962	6.76432e+07	1.11604e+08	-0.00253472	-0.00249603	-1.88226e-05	-0.00315709	-0.00319576	-0.005673
193	1.19352e-06	-3.09316e-07	-5.1847e-07	-5.24792e-07	-9.33577e-07	0.00980719	-0.00517513	6.93792e+07	1.14037e+08	-0.00259714	-0.00255792	-2.00909e-05	-0.00321875	-0.003258	-0.0057958
194	1.19691e-06	-3.11059e-07	-5.23093e-07	-5.29434e-07	-9.43777e-07	0.0100189	-0.00530213	7.11365e+07	1.16499e+08	-0.00266024	-0.0026205	-2.14282e-05	-0.00328119	-0.00332096	-0.00592
195	1.20047e-06	-3.12814e-07	-5.27716e-07	-5.34071e-07	-9.53938e-07	0.010233	-0.0054306	7.29149e+07	1.18989e+08	-0.00272406	-0.00268372	-2.28373e-05	-0.0033444	-0.00338468	-0.00604558
196	1.20419e-06	-3.14584e-07	-5.32329e-07	-5.38705e-07	-9.64059e-07	0.0104496	-0.00556059	7.47144e+07	1.21507e+08	-0.0027885	-0.00274767	-2.43206e-05	-0.00340832	-0.00344915	-0.00617255
197	1.20806e-06	-3.16363e-07	-5.36944e-07	-5.43341e-07	-9.74139e-07	0.0106687	-0.00569197	7.6535e+07	1.24054e+08	-0.0028537	-0.00281238	-2.58813e-05	-0.00347305	-0.00351442	-0.00630089
